DATE,특_가격,상_가격,총반입량(ton),유가_종가(USD),수입금액(USD),수입중량(ton),수출금액(USD),수출중량(ton),is_holiday_season,days_to_holiday,is_pre_holiday,is_kimjang_season,is_pre_kimjang,is_covid,is_summer_highland,is_winter_jeju,is_spring_south,is_fall_south,주산지_평균기온,주산지_최고기온,주산지_최저기온,주산지_일교차,홍천_폭염,태백_폭염,제주_폭염,목포_폭염,홍천_한파,태백_한파,제주_한파,목포_한파,주산지_폭염,주산지_한파,주산지_기온_lag60,주산지_기온_lag75,주산지_기온_lag90,생육기_평균기온,생육기_최고기온,생육기_최저기온,생육기_폭염일수,생육기_한파일수,생육기_기온변동성,avg_rain_5d_sum,생육기_강수량,최근30일_폭염일수,최근30일_한파일수,특_가격_lag7,특_가격_lag14,특_가격_lag21,특_가격_lag28,특_가격_lag365,특_가격_MA7,특_가격_MA30,특_가격_std7,특_가격_std30,특_가격_pct_change_7d,특_가격_pct_change_14d,특_가격_yoy_change,특_가격_RSI,특_가격_BB_position,특_가격_level_30d,상_가격_lag7,상_가격_lag14,상_가격_lag21,상_가격_lag28,상_가격_lag365,상_가격_MA7,상_가격_MA30,상_가격_std7,상_가격_std30,상_가격_pct_change_7d,상_가격_pct_change_14d,상_가격_yoy_change,상_가격_RSI,상_가격_BB_position,상_가격_level_30d,volume_MA7,volume_MA30,volume_pct_change,supply_demand_ratio,supply_pressure,import_dependency,import_surge,oil_pct_change,holiday_supply,summer_supply,winter_import,price_volume_특,생육기온_여름고랭지,생육기온_겨울제주,폭염_공급압력,한파_공급압력,month_sin,month_cos,week_sin,week_cos,is_monday,target_high,target_mid
2016-12-31,15824.0,10033.0,423.0,53.72,1190566.0,1558.2715,14717.0,25.2423,0,999,0,0,0,0,0,1,0,0,7.0,10.0,3.4,6.6,0,0,0,0,0,0,0,0,0,0,7.2,19.0,23.4,16.7,29.9,3.5,0.0,0.0,3.5318257464728355,0.8749999999999964,145.725,0.0,0.0,14605.0,14180.0,16130.0,17350.0,5569.0,15636.285714285714,16281.0,1037.8141635644236,1296.571553406661,0.08346456692913384,0.1159379407616361,1.8414437062308882,55.1769744300241,0.533904363742802,0.40313879352622844,10882.0,10319.0,10644.0,13037.0,4290.0,10971.285714285714,11908.466666666667,654.0840196503096,1302.3911890040456,-0.07801874655394225,-0.02771586394030434,1.3386946386946075,48.880363294701816,0.17757733890316615,0.0,323.07142857142856,313.76666666666665,0.19154929577464785,1.3481355142419365,0.34813554611275227,0.7865007355806575,0,0.0132025650697849,0.0,0.0,1558.2715,6693552.0,0.0,16.7,0.0,0.0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,0,11951.0,8064.0
2017-01-01,15824.0,10033.0,373.3333333333333,53.72,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,9.9,13.0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,7.6,17.6,23.3,16.176666666666666,29.9,2.1,0.0,0.0,3.680206453479208,0.17499999999999644,143.5,0.0,0.0,14605.0,14180.0,16130.0,17350.0,5569.0,15810.42857142857,16202.233333333334,932.8947523956299,1247.6422366105703,0.08346456692913384,0.1159379407616361,1.8414437062308882,55.1769744300241,0.541493004007491,0.40313879352622844,10882.0,10319.0,10644.0,13037.0,4290.0,10850.0,11790.966666666667,745.6978834174969,1307.4414204147201,-0.07801874655394225,-0.02771586394030434,1.3386946386946075,48.880363294701816,0.20942073040600148,0.0,327.33333333333337,316.81111111111113,0.0868510431829208,1.1784098109434704,0.17840984250801875,0.876059601435509,1,0.0132025650697849,0.0,0.0,2638.8672600000004,5907626.666666666,0.0,16.176666666666666,0.0,0.0,0.49999999999999994,0.8660254037844387,6.432490598706546e-16,1.0,0,11951.0,8064.0
2017-01-02,15824.0,10033.0,323.6666666666667,54.03,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,11.3,13.8,9.8,4.0,0,0,0,0,0,0,0,0,0,0,11.0,18.4,23.7,15.753333333333332,24.9,2.1,0.0,0.0,3.511531086963743,0.42499999999999644,138.27499999999998,0.0,0.0,16376.0,16192.0,16420.0,18258.0,5569.0,15731.57142857143,16151.366666666667,899.8647782013163,1230.2199546347485,-0.0337078651685393,-0.022727272727272707,1.8414437062308882,48.67301312562612,0.5382993236819426,0.40313879352622844,12035.0,10553.0,12641.0,14035.0,4290.0,10564.0,11690.833333333334,581.2463619957837,1323.6539834171397,-0.166348151225592,-0.0492750876528002,1.3386946386946075,47.92630403572603,0.23534951111572297,0.0,326.14285714285717,317.0,-0.025100401606425682,1.0210304620074513,0.021030493553191643,0.8907466771398932,1,0.015792442188381273,0.0,0.0,2638.8672600000004,5121701.333333334,0.0,15.753333333333332,0.0,0.0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1,15157.0,10656.0
2017-01-03,15678.0,12260.0,274.0,52.33,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,9.1,11.7,6.9,4.799999999999999,0,0,0,0,0,0,0,0,0,0,12.3,17.1,21.3,15.453333333333335,24.9,2.1,0.0,0.0,3.4041286629654746,0.24999999999999645,76.47500000000001,0.0,0.0,15664.0,16738.0,15559.0,18255.0,4950.0,15733.57142857143,16095.633333333333,899.7051104189478,1211.780692669408,0.0008937691521961888,-0.06332895208507583,2.1672727272726835,46.06416159215323,0.4938556507760792,0.36733692986757316,11512.0,11933.0,11711.0,14450.0,3812.0,10670.857142857143,11664.933333333332,808.7919857358113,1303.8589656472896,0.0649756775538568,0.027403000083801254,2.2161594963273292,51.221516623080184,0.6888377719053409,0.45945945945945,330.85714285714283,315.76666666666665,0.13692946058091282,0.8677293085275212,-0.132270659803526,0.9059346051150486,1,-0.029128014842300542,-0.0,0.0,2638.8672600000004,4295772.0,0.0,15.453333333333335,-0.0,-0.0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0,15211.0,9854.0
2017-01-04,15658.0,11200.0,324.0,53.26,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,8.9,12.2,6.0,6.199999999999999,0,0,0,0,0,0,0,0,0,0,15.5,17.7,19.7,15.313333333333333,24.9,2.1,0.0,0.0,3.3084774426472774,0.24999999999999645,76.475,0.0,0.0,14295.0,16295.0,14897.0,17444.0,5281.0,15928.285714285714,16008.966666666667,649.0561645663562,1142.808412559168,0.0953480237845401,-0.03909174593433573,1.9649687559174027,47.55807712948965,0.48129373140152293,0.3626993865030586,10540.0,12811.0,11863.0,11912.0,4187.0,10765.142857142857,11570.433333333332,829.2071370836585,1226.60784513515,0.06261859582542684,-0.12575130747014285,1.6749462622402276,44.06279943981265,0.47011707352774557,0.24076748504228923,341.7142857142857,316.43333333333334,0.30645161290322576,1.0239123241152748,0.023912355717506918,0.8906464649022229,1,-0.014798372179060326,0.0,0.0,2638.8672600000004,5073192.0,0.0,15.313333333333333,0.0,0.0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0,14773.0,9840.0
2017-01-05,14161.0,10867.0,322.0,53.76,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,11.1,13.5,8.4,5.1,0,0,0,0,0,0,0,0,0,0,15.1,17.8,18.6,15.196666666666667,24.9,2.1,0.0,0.0,3.249772759518097,2.774999999999997,72.10000000000001,0.0,0.0,15342.0,17674.0,15043.0,17490.0,5005.0,15759.57142857143,15872.5,922.6736254208763,1109.3014499659078,-0.07697822969625867,-0.1987665497340726,1.8293706293705927,36.65374971506334,0.14809960390091012,0.0,10728.0,14880.0,10986.0,12917.0,3832.0,10785.0,11451.0,829.8335174398945,1104.964065572662,0.01295674869500374,-0.26969086021505373,1.835855949895568,33.040317809141555,0.4182347871493265,0.17206519496595477,342.2857142857143,317.3,0.012578616352201255,1.0148124483198093,0.014812479835723891,0.8912480767839349,1,-0.0001859773107681928,0.0,0.0,2638.8672600000004,4559842.0,0.0,15.196666666666667,0.0,0.0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0,14971.0,9383.0
2017-01-06,12272.0,9296.0,392.0,53.99,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,11.5,13.6,10.4,3.1999999999999993,0,0,0,0,0,0,0,0,0,0,15.3,17.8,18.4,15.093333333333332,24.9,2.1,0.0,0.0,3.193196791168148,3.374999999999997,54.025000000000006,0.0,0.0,17348.0,16974.0,15404.0,18221.0,4905.0,15034.42857142857,15700.1,1358.134978213618,1249.6658408522728,-0.2925985704403966,-0.2770119005537881,1.501936799184475,33.61672473867267,-0.14632197019757417,0.0,11069.0,12183.0,12716.0,12424.0,3684.0,10531.714285714286,11363.8,984.812285715018,1168.712979129682,-0.160177071099467,-0.2369695477304441,1.5233441910965928,36.51564689397001,0.11719956293102946,0.0,347.42857142857144,318.4,0.101123595505618,1.2311557402275208,0.23115577163455503,0.8706640789321005,0,0.0050260610573342746,0.0,0.0,2638.8672600000004,4810624.0,0.0,15.093333333333332,0.0,0.0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0,15171.0,9666.0
2017-01-07,11951.0,8064.0,385.0,53.99,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,11.3,12.4,9.9,2.5,0,0,0,0,0,0,0,0,0,0,9.7,16.7,14.6,14.930000000000001,24.9,2.1,0.0,0.0,3.341190165814878,6.674999999999997,56.75,0.0,0.0,15824.0,14605.0,14180.0,16130.0,4780.0,14481.142857142857,15515.466666666667,1722.808601148184,1378.6250204919218,-0.2447548028311426,-0.18171858952413555,1.500209205020889,39.21313607543042,-0.09096921375745862,0.0,10033.0,10882.0,10319.0,10644.0,3365.0,10250.42857142857,11202.033333333333,1360.5254937146965,1277.1466981148708,-0.19625236718827865,-0.2589597500459474,1.3964338781574621,36.7525385483216,-0.03299134942387404,0.0,342.0,320.1666666666667,-0.08983451536643028,1.2024986610359607,0.20249869226969203,0.8726795935060998,0,0.0050260610573342746,0.0,0.0,2638.8672600000004,4601135.0,0.0,14.930000000000001,0.0,0.0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0,13548.0,9724.0
2017-01-08,11951.0,8064.0,313.5,53.99,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,10.9,12.6,9.9,2.6999999999999993,0,0,0,0,0,0,0,0,0,0,6.1,17.1,14.3,14.656666666666666,24.9,1.7,0.0,0.0,3.7096038763647456,11.399999999999997,56.75,0.0,0.0,15824.0,14605.0,14180.0,16130.0,4229.0,13927.857142857143,15306.466666666667,1837.7476639055105,1428.6801657795459,-0.2447548028311426,-0.18171858952413555,1.8259635847717706,39.21313607543042,0.005311071233131501,0.0,10033.0,10882.0,10319.0,10644.0,3227.0,9969.142857142857,11056.7,1596.1161641697038,1377.4339498527204,-0.19625236718827865,-0.2589597500459474,1.498915401301472,36.7525385483216,0.037981870329881186,0.0,333.452380952381,320.95,-0.16026785714285707,0.9767876311952757,-0.023212337647224218,0.8938140206384282,0,0.0050260610573342746,-0.0,0.0,2638.8672600000004,3746638.5,0.0,14.656666666666666,-0.0,-0.0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0,13548.0,9724.0
2017-01-09,15157.0,10656.0,242.0,51.96,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,8.1,10.0,6.4,3.5999999999999996,0,0,0,0,0,0,0,0,0,0,7.9,15.3,15.8,14.393333333333334,24.9,1.7,0.0,0.0,3.9010991672404067,11.499999999999996,61.900000000000006,0.0,0.0,15824.0,16376.0,16192.0,16420.0,4229.0,13832.57142857143,15274.033333333333,1737.61223686816,1420.3600680772543,-0.04215116279069764,-0.074438202247191,2.584062426105401,45.56307781902426,0.49741065158875314,0.5601957015551187,10033.0,12035.0,10553.0,12641.0,3227.0,10058.142857142857,11057.1,1617.4964635274505,1377.3117081399114,0.06209508621548898,-0.11458246780224346,2.3021382088626496,44.289855072458636,0.4605298492402937,0.3802816901408395,321.7857142857143,317.85,-0.2523171987641607,0.761365399988504,-0.2386345685501159,0.9159975148733596,0,-0.03831204886174344,-0.0,0.0,2638.8672600000004,3667994.0,0.0,14.393333333333334,-0.0,-0.0,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1,12404.0,9392.0
2017-01-10,15211.0,9854.0,186.0,50.82,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,6.4,7.2,5.6,1.6000000000000005,0,0,0,0,0,0,0,0,0,0,11.3,16.3,16.9,14.206666666666667,24.9,1.7,0.0,0.0,3.910986588056029,8.974999999999996,62.25,0.0,0.0,15678.0,15664.0,16738.0,15559.0,4916.0,13765.857142857143,15243.4,1662.2816075673902,1411.1428628279498,-0.029786962622783464,-0.028919816138917254,2.094182262001585,48.268216224476824,0.5141739455597806,0.5696313122488106,12260.0,11512.0,11933.0,11711.0,3361.0,9714.42857142857,11030.766666666666,1295.1378121192167,1392.9456925159793,-0.1962479608482871,-0.14402362751911046,1.9318655162153546,43.28962279423178,0.3503664838648365,0.2626173708920149,309.2142857142857,313.3333333333333,-0.3211678832116789,0.5936170023313724,-0.4063829657537351,0.9341561948855741,0,-0.02885534110452892,-0.0,0.0,2638.8672600000004,2829246.0,0.0,14.206666666666667,-0.0,-0.0,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,10735.0,8467.0
2017-01-11,14773.0,9840.0,288.0,52.25,1465747.0,2638.8672600000004,24708.0,58.21,0,999,0,0,0,0,0,1,0,0,4.6,5.6,3.5,2.0999999999999996,0,0,0,0,1,1,0,0,0,0,13.1,14.9,15.4,14.129999999999999,24.9,1.7,0.0,0.0,3.9093301304655292,8.374999999999996,62.25,0.0,0.0,15658.0,14295.0,16295.0,14897.0,4885.0,13639.42857142857,15188.5,1522.1324796856445,1395.7431526881223,-0.056520628432750075,0.03343826512766701,2.0241555783008796,51.96740204148232,0.4662716168829155,0.49309802551108695,11200.0,10540.0,12811.0,11863.0,3261.0,9520.142857142857,10937.4,1126.1223184851967,1375.0509357336693,-0.12142857142857144,-0.06641366223908918,2.017479300827905,46.92874692874116,0.35710905323442094,0.2605633802816863,304.07142857142856,312.6666666666667,-0.11111111111111116,0.9211087125444974,-0.07889125547256119,0.9016012741841893,0,-0.01896357491550882,-0.0,0.0,2638.8672600000004,4254624.0,0.0,14.129999999999999,-0.0,-0.0,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,12235.0,9061.0
